"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P11_4",-0.167794493942127,-0.0858054013405467,-0.0138740286528405,-0.0925100317887127,0.0334657960954831,0.0375094616486541,0.200382806185971,0.0602711420042496,-0.108937030717815,-0.0590261045874554,-0.159239587806631,0.142973724874248,0.239017376924122,0.183785293441605,-0.0117647435214898
"P11_5",-0.182649059300256,-0.0609728305011515,0.172469429549711,-0.0386999335381102,0.0417791329474457,-0.10432146299167,-0.0385752322536874,-0.0343092404815898,-0.067282557268524,0.0260899871865086,0.0801687677545583,-0.0581525231110173,0.027943079367112,-0.0475158513392685,-0.145475651175103
"P11_6",-0.147013738288855,-0.108098417035328,-0.0929299469275959,0.0514478986013074,0.10800964610258,0.099249976061066,0.292527825551258,0.0266170908850592,-0.0117548932142339,0.191789781846952,0.153656276449813,-0.0358055670145152,-0.173601957716744,-0.00138093574595516,0.124858424385025
"P11_7",-0.202843750434722,-0.143362740397946,-0.0783490313300583,0.0916094434707985,0.0272691003167528,-0.0191718461198306,0.18204813355949,0.0478358964303094,0.0597385397408575,0.0559180781500205,0.0590187898951886,-0.00268130058384702,-0.133364993412445,0.127578311317108,-0.0160623693411206
"P11_8",-0.20246552185748,-0.0883984041295332,-0.0361545460128312,0.0297354544317518,0.0354464042769322,-0.00495326466231607,0.231240118568531,-0.0809520112510656,-0.00740180578764786,-0.0185417287615878,-0.00191465831723608,0.00981014785942824,-0.112948003987449,-0.0572022415781226,0.128341210071577
"P11_9",-0.211071366853353,-0.0815919098380625,-0.0424469348058389,0.0299251854268945,0.00917587390545784,-0.0207463527258755,0.196961346390774,-0.0249728193903406,0.0462892433632103,0.0690556880687847,0.0419895853435762,0.0364907689717573,-0.0747162679676544,0.0719240074123072,0.0745731746420188
"P12_1",-0.137581180688151,0.218028635695709,-0.029612122628685,0.010252054009037,-0.116666790837487,-0.0951741001281715,-0.0959709849576609,-0.0242863243231557,0.00941949372632728,-0.220471817548776,-0.134616291196235,-0.0850546033300169,-0.184964698990792,-0.0619325446822001,-0.0521958356794293
"P12_2",-0.13122828681893,0.165695646500248,0.0102430645556028,0.00716041598520729,-0.102985846333875,-0.291560327432653,0.00718652625017762,-0.172703429206589,0.0520859017176955,-0.138516840992425,0.184853831426255,-0.070173087541723,-0.135655283175942,0.26271280685982,-0.17265820122015
"P12_3",-0.113868161752604,0.269781313841548,-0.201467816531713,0.162938449156816,0.00192915512378194,0.153131940665229,-0.0201584044737724,0.177667371195817,0.165386853851272,-0.0605071132161649,0.0953869692703652,0.0193396396719712,0.0298106857919818,-0.0262581093697264,-0.0717294866969311
"P12_4",-0.118604839127501,0.287111449979692,-0.136409513821563,0.157937049808997,0.0258285785644216,0.138070609620608,-0.111786210245963,0.0640852645694351,0.162823983803495,-0.0564005399203325,0.143580202763229,0.078752199557634,-0.0215543873163731,0.00994256396686832,-0.0664592655641662
"P12_5",-0.122789368529583,0.263227556032006,-0.124455701766597,0.0959072347265861,0.0408765946657514,0.179379643901515,-0.0171590245002541,-0.0155758113182152,0.0518879915562943,0.0307875645574008,-0.0503547540207473,0.110636502991645,-0.156230527792091,-0.147396894136676,-0.018783075429116
"P12_6",-0.116570135904111,0.22179629336069,-0.0674251906607898,0.173121529689489,0.0822264606737195,0.144670084811313,-0.121756158888909,-0.0995126235008447,0.223201245038587,0.00865884842463109,0.0882162675331602,0.0875042115161394,-0.0578079970507756,0.161910378153539,0.174161618448838
"P12_7",-0.131779406405518,0.221943703611175,-0.121268649966432,0.00348649245540477,-0.00892522890933932,-0.127939728911264,0.0180083955254515,-0.190420401269821,-0.0973738903307955,0.099689488068476,-0.0912374135537812,-0.185447854770828,0.0199642737775207,0.107711134071307,0.0207522940522821
"P12_8",-0.126775766650257,0.244689877308678,0.0122466993063736,-0.0654161657970281,0.0833354232774962,-0.180745414764599,-0.0895320376889504,-0.135540144952711,-0.0608411899206687,0.162241485874007,-0.0165420958291399,-0.037135154130232,-0.0298698487372371,0.168556050322639,0.112981936010672
"P12_9",-0.143288432021433,0.158801429811343,0.178450296871794,-0.0374764382984289,0.0816909692073327,-0.0413461705992788,0.0737159126438127,-0.0222584413508595,0.0875601029715637,0.213180113085558,-0.0864663180810824,0.125373096885452,0.259958699448975,-0.250036250131978,0.00997697115812543
