"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P11_2",0.187316483653937,0.158629682049554,-0.101043290662764,-0.0676184022733483,-0.0604984814618958,0.0259091657816921,-0.0197219197715906,-0.0966212594288558,0.0189837430207609,-0.0794335633553884,0.0949080784702744,0.000987107119683237,0.171817818280769,0.0614401374438458,0.0227642530196749
"P11_3",0.191152555262096,0.0620382170881076,-0.085318724093359,0.00817538560786383,0.0435900487522945,0.138011255584702,0.0627219419373907,0.0387638205800247,0.125109872469871,0.000905136977357196,0.0535738696367264,0.0464505342164652,-0.0196316817909649,-0.0149875146292046,-0.00626982729984334
"P11_4",0.149435645879935,0.0906393334367922,0.030431713974642,-0.136849034354819,-0.0804889809217791,-0.044544482118309,-0.00202474997546389,-0.000508145785022437,-0.162361097467432,0.372931782628382,0.28022015273214,0.0720229443987768,-0.0114143036614762,-0.08647756550181,0.0697072312807512
"P11_5",0.180244184218125,0.089391474782761,-0.0271253676795477,-0.186395030111008,0.0138490752539681,0.0617784502580905,-0.0356381409979997,0.111240220382608,0.0600578579553314,0.0420096394241942,0.0877256243215658,0.0378498658800503,0.0983801616785584,0.0471392308466007,-0.0769457890057455
"P11_6",0.153571384198246,0.13995011489326,-0.00338545803324844,-0.0855174724428127,0.00631528673190748,-0.151041449613906,-0.122933490136452,0.0189176082464301,0.0282663574318963,0.271674705792287,0.137584279256035,0.114713444596022,-0.109176561038683,0.086994439664706,-0.22661479624315
"P11_7",0.204812454132011,0.161733419646291,-0.0578446744965285,-0.0675455046311279,0.0238078401182691,-0.0029663145244826,-0.0320745394543437,0.0439384180012916,0.0922382040455781,-0.0627835321911316,0.0735661560007823,0.0315153053409613,-0.0288692915843798,0.0814884467059504,-0.143440396992444
"P11_8",0.197690286261046,0.147886948153144,-0.130470131275134,-0.00223160090222987,0.0600168907915626,-0.00876335560298351,-0.0434315309765369,0.0888486078676916,0.0247315820568792,0.0535686105971235,0.0770106055866733,0.0453838495299275,-0.0505586789567984,0.0958469640271446,-0.0888545437587052
"P11_9",0.20226112030844,0.128154247088267,-0.0778133440945432,-0.0311250170431643,0.0300366417300222,0.016156125435434,-0.0760906610930142,0.0381764826017888,0.0249003931377315,0.0677825799809688,0.0462172249164141,0.117532569473629,-0.0686687615828528,0.0355854920671421,-0.0900815806508278
"P12_1",0.130064977222238,-0.263898409702548,-0.0612852799706349,0.132346742571216,-0.0792755175345567,0.110554231643836,0.0569531363707101,0.0944380224868998,-0.000571366399934398,0.121739517861211,-0.00621111721645305,0.0740698428490511,-0.0327278727487517,0.0658617762634617,0.176990966728512
"P12_2",0.131230760950874,-0.192537793885494,-0.0457344873643832,0.0471392619457989,-0.103518420233086,0.165678777003238,0.0241793674053438,0.126017183326232,-0.0475934036991861,0.149402949325061,0.140635252148443,-0.00770791039187118,0.078877410750823,-0.100892709322229,-0.106714019889847
