"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P11_8",-0.197400108841765,-0.136425398654217,0.0672967131181144,-0.0426132020426927,-0.0382749508665186,-0.04612992574097,0.00279431291333603,-0.0716756796247617,0.136914592584075,-0.00604619265232628,0.0970689124338479,0.00757997985432329,0.0231710498667406,0.0525863521417753,0.0276657826826493
"P11_9",-0.19927953368532,-0.126273584620403,0.0354389048115093,-0.0461261043124528,-0.0174621946366926,-0.0346326894305233,-0.0238307098024293,-0.0584355333053737,0.123423925974289,0.0174001100980323,0.115372163154607,0.0585874778670395,0.0510169092948293,-0.00244340807328219,0.0410268191578939
"P12_1",-0.141301072597691,0.217990124379129,-0.0691478163148039,0.0804521132057879,-0.166397926105542,0.186627466453439,0.0584755321988673,-0.0955104077330311,-0.0444442094770916,0.0387821137841146,0.0423486062389389,-0.0566256915285279,0.00581560935734543,0.00474382924893757,-0.0766660229107939
"P12_2",-0.138750787867278,0.174479543773785,-0.0900063257562552,-0.00125547244971925,-0.0476563698213478,0.284332901511618,0.0661038925170574,-0.0785709210998392,0.0278519623534465,0.0257264309628311,0.0223315849996763,-0.0794983657236083,0.0168359767565903,0.00553332254297544,0.0150338808935473
"P12_3",-0.147375617314817,0.224176719346334,-0.0575754824506399,0.14754605237849,-0.143212689464832,-0.24972360527804,0.00926127530500457,0.00583553316441226,-0.0148756058451378,0.138907243995709,0.146199498332082,0.0630460912916298,0.0408622106191887,0.00319708233142982,0.0980169934920626
"P12_4",-0.145348224805271,0.236127089410187,-0.0667164673077588,0.154512857778671,-0.117633204293754,-0.223216398128084,0.0424276632473982,0.0183400326920375,-0.0110742416604678,0.0950543913184393,0.15599187917486,0.0651403588320434,0.0543249098247274,-0.00783726406221036,0.0581003073281609
"P12_5",-0.133134889812932,0.239064452223778,-0.0862312486868225,0.153054822955955,-0.104786028010921,-0.136989727135428,-0.0985260705526641,0.0372995766771713,-0.0626943382245832,-0.0123007250068779,0.0810748798550896,0.220085545953695,-0.105480623916964,0.0455945103882104,-0.0270030006711166
"P12_6",-0.126920169647343,0.23553228224841,-0.0607985295604709,0.109240424702502,-0.0752652799871313,-0.239996592928653,0.0999451944421633,-0.0345733169554061,-0.00248897544903075,0.159219600518036,0.169086872489219,0.0571645000561561,0.066249201896811,0.0292174898106422,0.00858249148948811
"P12_7",-0.142183211656497,0.20505579502224,-0.153145534180775,-0.016263968591829,0.014299045106734,0.257836752264886,0.0388085610317852,-0.0415323453894964,0.0628551457741628,0.00806193064611536,-0.04864806265039,-0.0895036251491944,0.00235471390343769,0.144948006931581,0.057158907667991
"P12_8",-0.13267298424776,0.22404731173871,-0.0565785407094389,-0.0670499587952714,0.0193017691035115,0.230033556440079,0.0380103017262609,-0.0998048076435066,0.0560591709631407,0.0246357262511433,0.00822493513906164,-0.00330011718004821,0.0112771420776839,0.108113260002081,0.154421200767261
"P12_9",-0.127808436179416,0.190089833013342,0.048518206104721,-7.53840533787143e-06,-0.0327047427706971,-0.197352608101435,-0.0555833850837322,0.0367380666199988,-0.0674728881357165,-0.078797645093449,-0.0936075085425517,0.0148040549792142,-0.0251479046458073,-0.0417438261644972,0.194627853420326
"P12_10",-0.101731161689696,0.133436513696564,0.146354751751901,-0.169214572057385,0.452046776480401,-0.0371693084291244,0.255783962140468,0.0226064497554556,-0.0125694457900825,0.0453063004118441,0.0312928881315334,0.021431090258619,0.0637296310919171,0.074784594704653,-0.145826071605658
"P12_11",-0.108469667235939,0.152390154690117,0.143280087476538,-0.143737538623394,0.45608530913527,-0.0123219132779611,0.189273541127087,0.0312553045872858,-0.0528051410754402,0.0551661565623718,-0.0120764894560841,0.07922103461737,0.0281032570284266,0.0430366900567287,-0.181546754908395
"P12_12",-0.108669807005081,0.217530900628964,0.0621827343655731,-0.126446671297742,0.245371149678735,-0.132906137476576,0.0529498157202078,0.185704864259255,0.0114779882738317,-0.00707707025135075,-0.0717095007480676,0.101347419164095,0.0858420308546349,0.0195967853482665,-0.0164180382463607
"P12_13",-0.148612595717733,0.138318960517175,0.0436945334029504,-0.127488384244495,0.145926446703223,-0.0167596661027993,-0.203816955973889,0.0534115919263948,-0.13762433702791,-0.135546518103272,-0.0390575927103808,-0.155095080912688,0.0258298521420815,0.0332189828742048,0.13689876337393
"P12_14",-0.134600948904273,0.156046753769383,0.0193054560999162,-0.030585309112288,0.102940337117948,-0.043914820011992,-0.246649688740931,0.00974109809423955,-0.0187336650477259,-0.3489347336296,-0.0944207528784407,-0.0762512513564967,-0.219060197122945,0.0680281714294049,0.0850393940127287
"P12_15",-0.136122100432884,0.193969515198149,-0.0457167818031312,0.0190802168927735,0.0879596865555052,0.0150504089343898,-0.236847395018246,-0.0133317454635949,-0.0505818022224871,-0.316349535678518,-0.0266509416601062,0.0467021879911721,-0.22061929321251,0.0492607590206004,0.0321112705823818
"P14A",-0.148503627684729,-0.0252746665114078,0.0233968477637078,0.0936747937930361,0.0324310851842382,-0.1071089752508,0.0286267864980033,0.174392254601857,0.225972390613795,-0.158320110738152,-0.0327045782902055,-0.0963138941065927,-0.0346522449511964,-0.345673514985442,-0.13056622143631
"P14B",-0.116442335390704,0.0429716356750963,0.0849323693624798,0.107698011737439,0.0434555717626326,-0.14958461798769,0.0772973862179046,0.0915674554842746,0.155126271737118,-0.0448278855699543,-0.225693196312896,-0.305654225912247,-0.104816561693483,-0.529974630124095,-0.106211810480467
"P16A",-0.0380564434215313,-0.0151434875825529,-0.271227755729214,-0.0336129264381564,0.0367494776148871,0.23837611075295,-0.15005049179327,0.363034836625408,0.269706139126667,0.0551876056840041,-0.305811777131189,0.0722016957158782,-0.117071110612024,0.0768304503403705,0.110297200562918
"P16B",-0.0456566401872395,-0.00447636803387129,-0.135881683330324,-0.0719461038039502,0.0239684401052047,0.132717452423529,0.144339355441692,0.492149848363342,0.141095368352612,0.306548350036738,0.243784867269945,-0.252964531787131,0.0109921031959001,0.0409186833429465,0.0448196613518421
"P18",-0.0127869550954345,0.021541408317395,0.0248851401940328,0.145471930046354,-0.0556448558499569,-0.0334920884676908,0.44886279244912,-0.352348867682709,0.237018307756335,0.00159641675497213,-0.170850273702132,-0.180584989236554,-0.419341967856643,0.230674772548706,0.0267755220213683
"P26",-0.0670610152444842,-0.0938871873223193,-0.361879985302114,0.0839295147224747,0.134460027829195,-0.187466773053716,-0.00101783705386635,-0.126102596033765,0.0468822236984436,0.155117392305547,-0.278222215213129,0.0967501438469006,0.109371143750143,-0.0705543457280254,-0.156017084613517
"P27",-0.064672035631792,-0.154636605870982,-0.398317022492038,0.0831889167895264,0.157437795516188,-0.101833596676278,0.0448146746753307,-0.134661553837228,-0.112946046662234,-0.0401783856363409,-0.0200553993512755,-0.0399999294339544,0.064745351929097,0.0295690401065686,-0.0279470462009787
"P28",-0.0737765574523594,-0.109765106081171,-0.425211753131047,0.0425832895883246,0.153918757061019,-0.0505407459493684,0.00811085585216553,-0.0405423005478181,0.00696897862018258,0.0210686926659241,-0.173643710864479,0.14578749515042,0.0309161870731502,-0.0726580779814471,-0.0896312378477811
"P29",-0.0921287149383968,-0.150782668846441,-0.333810596117851,0.0556844532634073,0.136301495562818,-0.0411267095729451,-0.0179400793338071,-0.0265905940577516,-0.267206198441759,-0.0935167252845798,0.127223766303547,-0.0678719253473548,-0.0441788671140434,-0.00589234091042069,0.170434724523157
"P30",-0.0503519371494944,-0.0528344759274549,-0.0921225547849807,0.00813313168286192,0.0349182143224418,0.0791800825684705,0.0291866728852022,0.167070111290617,-0.479803193104655,0.21741554356948,0.244713399181341,-0.21744033240372,-0.461412964729948,-0.14109578514963,-0.12896081418986
"P13_dolores",-0.109444718750594,-0.00128777660403837,-0.0463056954797115,0.0416881349965722,-0.0110848350901593,-0.132377225864511,-0.184157912904359,0.0400465876891365,0.35732876987122,0.133393426409378,0.0455457475711228,-0.248818601075026,-0.115505018278277,0.0690094189117861,0.0837272154679016
